rule,label,affine,mle_mean,mle_sd,n_inf,samples,v_front_mean,v_front_sd,D_norm_mean,D_norm_sd,fill_mean,fill_sd,h_final_mean,r_final_mean,cone_grows
52705,B05678/S1256,False,1.241700,0.011471,0,10,0.193906,0.041936,0.004864,0.002126,0.118559,0.030723,73.70,11.90,True
52709,B025678/S1256,False,1.471275,0.001964,0,10,0.996754,0.006844,0.407524,0.005518,0.410162,0.004060,8124.40,69.80,True
52742,B12/S01256,False,1.121466,0.005711,0,10,0.889456,0.024686,0.245785,0.007642,0.310509,0.013910,4888.90,62.00,True
53057,B068/S01256,False,1.301286,0.071388,0,10,0.052799,0.021397,0.000502,0.000236,0.145422,0.050321,7.70,3.30,False
53104,B4568/S01256,False,1.143508,0.021018,0,10,0.493419,0.069791,0.016324,0.003514,0.067447,0.018159,248.20,30.40,True
53184,B678/S01256,False,0.535050,0.478195,0,10,0.021100,0.013362,0.000130,0.000069,0.152345,0.096845,2.00,1.30,False
53200,B4678/S01256,False,1.330585,0.079752,0,10,0.176917,0.051012,0.002790,0.001285,0.091025,0.049253,42.90,10.90,True
53205,B024678/S01256,False,1.821304,0.001231,0,10,1.000000,0.000000,0.464984,0.004173,0.464984,0.004173,9249.20,70.00,True
53657,B03478/S356,False,1.732613,0.001393,0,10,1.000000,0.000000,0.440944,0.003862,0.440944,0.003862,8743.70,70.00,True
53662,B123478/S356,False,1.662139,0.002697,0,10,0.991885,0.011477,0.397099,0.008854,0.403556,0.005291,7950.20,69.50,True
53873,B0456/S0356,False,1.515239,0.001964,0,10,0.991885,0.011477,0.384970,0.007496,0.391264,0.006181,7698.90,69.50,True
54005,B024567/S0356,False,1.537698,0.002549,0,10,0.983148,0.008239,0.357500,0.005722,0.369819,0.007376,7164.90,68.80,True
54213,B02678/S0356,False,1.743816,0.001538,0,10,1.000000,0.000000,0.414429,0.004579,0.414429,0.004579,8252.60,70.00,True
54401,B07/S1356,False,1.688134,0.015788,0,10,0.140535,0.037675,0.002559,0.000936,0.121309,0.038021,38.30,8.70,True
54467,B0167/S1356,False,1.422624,0.002326,0,10,0.966385,0.021234,0.324659,0.009873,0.347648,0.011996,6507.20,67.70,True
54787,B01/S01356,False,1.627365,0.044114,0,10,0.320641,0.068482,0.009958,0.003376,0.094626,0.032423,153.40,19.80,True
54797,B023/S01356,False,1.615005,0.001184,0,10,0.997477,0.005585,0.416699,0.008525,0.418823,0.009166,8296.80,69.80,True
54925,B0237/S01356,False,1.666263,0.001202,0,10,0.998377,0.005133,0.429913,0.005157,0.431307,0.004699,8556.20,69.90,True
55057,B048/S01356,False,1.662602,0.021518,0,10,0.809812,0.059073,0.096145,0.022508,0.146825,0.032258,1717.40,54.90,True
55058,B148/S01356,False,1.883802,0.000926,0,10,1.000000,0.000000,0.456605,0.006509,0.456605,0.006509,9107.20,70.00,True
55156,B24568/S01356,False,1.611448,0.002587,0,10,0.998377,0.005133,0.390825,0.005528,0.392077,0.003916,7784.40,69.90,True
55308,B23/S2356,False,1.390562,0.001706,0,10,0.968342,0.019453,0.357732,0.008412,0.381605,0.014535,7186.20,67.90,True
55680,B78/S2356,False,1.560019,0.036137,0,10,0.021100,0.028680,0.000137,0.000195,0.040672,0.060036,2.10,1.30,False
55753,B03678/S2356,False,1.671735,0.001468,0,10,1.000000,0.000000,0.441581,0.006167,0.441581,0.006167,8803.10,70.00,True
55814,B12/S02356,False,1.310821,0.005290,0,10,0.886675,0.035209,0.237187,0.010581,0.301712,0.016654,4768.80,61.70,True
55828,B24/S02356,False,1.842199,0.002068,0,10,1.000000,0.000000,0.457263,0.004709,0.457263,0.004709,9149.90,70.00,True
55853,B0235/S02356,False,1.737519,0.002051,0,10,1.000000,0.000000,0.448644,0.005055,0.448644,0.005055,8939.30,70.00,True
55873,B06/S02356,False,1.569745,0.046761,0,10,0.111721,0.042979,0.001679,0.000890,0.129705,0.060546,26.00,6.90,True
55926,B12456/S02356,False,1.493512,0.001681,0,10,0.991351,0.007433,0.368090,0.006603,0.374557,0.008530,7382.50,69.30,True
55974,B1257/S02356,False,1.746373,0.001833,0,10,1.000000,0.000000,0.453143,0.003147,0.453143,0.003147,8998.60,70.00,True
55982,B12357/S02356,False,1.810132,0.001278,0,10,1.000000,0.000000,0.444395,0.005910,0.444395,0.005910,8839.30,70.00,True
56022,B12467/S02356,False,1.835901,0.001709,0,10,1.000000,0.000000,0.432169,0.006332,0.432169,0.006332,8651.70,70.00,True
56068,B28/S02356,False,1.416410,0.003985,0,10,0.919909,0.018138,0.274155,0.006364,0.323807,0.012412,5472.10,64.60,True
56220,B23478/S02356,False,1.620207,0.001894,0,10,0.994231,0.007735,0.391966,0.004563,0.396539,0.006331,7829.00,69.60,True
56253,B0234578/S02356,False,1.597456,0.001736,0,10,0.995331,0.006809,0.362128,0.009879,0.365490,0.007991,7233.50,69.60,True
56276,B24678/S02356,False,1.839433,0.002368,0,10,1.000000,0.000000,0.435094,0.007191,0.435094,0.007191,8677.60,70.00,True
56284,B234678/S02356,False,1.631937,0.004281,0,10,0.995147,0.008700,0.374788,0.010511,0.378367,0.005838,7454.60,69.60,True
56365,B0235/S12356,False,1.714337,0.001280,0,10,1.000000,0.000000,0.441644,0.004715,0.441644,0.004715,8786.80,70.00,True
56406,B1246/S12356,False,1.887019,0.001871,0,10,1.000000,0.000000,0.455937,0.003954,0.455937,0.003954,9079.50,70.00,True
56524,B2367/S12356,False,1.565371,0.000816,0,10,0.996754,0.006844,0.412969,0.006685,0.415661,0.006880,8260.20,69.80,True
56611,B0158/S12356,False,1.472210,0.008567,0,10,0.903811,0.020416,0.277441,0.008918,0.339339,0.011438,5629.60,63.10,True
56658,B1468/S12356,False,1.877052,0.001387,0,10,1.000000,0.000000,0.460687,0.002454,0.460687,0.002454,9185.00,70.00,True
56766,B1234578/S12356,False,1.541863,0.005654,0,10,0.964544,0.014603,0.327667,0.011655,0.352063,0.011666,6589.80,67.40,True
56778,B13678/S12356,False,1.653693,0.001187,0,10,1.000000,0.000000,0.430276,0.005614,0.430276,0.005614,8587.20,70.00,True
56808,B35678/S12356,False,1.545619,0.001612,0,10,0.994961,0.007741,0.382639,0.004062,0.386524,0.004869,7650.90,69.60,True
56914,B146/S012356,False,1.868093,0.001320,0,10,1.000000,0.000000,0.458621,0.002372,0.458621,0.002372,9119.70,70.00,True
57025,B067/S012356,False,1.475708,0.059221,0,10,0.042200,0.020531,0.000463,0.000279,0.204440,0.100966,7.10,2.60,False
57081,B034567/S012356,False,1.356812,0.001773,0,10,0.951355,0.010451,0.312636,0.008745,0.345232,0.010678,6276.10,66.70,True
57218,B178/S012356,False,1.408530,0.125385,0,10,0.037331,0.015398,0.000411,0.000222,0.203351,0.071464,6.30,2.30,False
57293,B023678/S012356,False,1.555954,0.001234,0,10,0.996754,0.006844,0.409315,0.006485,0.411950,0.003951,8170.30,69.80,True
57374,B1234/S456,False,1.078406,0.034138,0,10,0.547268,0.081639,0.043630,0.011920,0.142056,0.025989,772.80,37.20,True
57397,B0245/S456,False,1.198216,0.008270,0,10,0.649642,0.233295,0.094851,0.034258,0.184014,0.072440,1772.20,44.00,True
57528,B3457/S456,False,1.333166,0.003612,0,10,0.853387,0.300796,0.280137,0.098576,0.311700,0.110282,5606.70,59.70,True
57626,B1348/S456,False,1.262056,0.004552,0,10,0.859051,0.033829,0.234365,0.020647,0.316727,0.020037,4713.90,60.30,True
57670,B1268/S456,False,1.281095,0.002420,0,10,0.922869,0.023822,0.311863,0.008858,0.366176,0.017461,6235.70,64.60,True
57697,B0568/S456,False,0.919454,0.009240,0,10,0.830407,0.036423,0.207682,0.012881,0.300836,0.018808,4187.50,58.30,True
57749,B02478/S456,False,1.621167,0.007635,0,10,0.984773,0.012058,0.388016,0.007202,0.400128,0.008892,7754.00,68.70,True
57849,B0345678/S456,False,1.001693,0.004104,0,10,0.846224,0.022268,0.223862,0.014109,0.311607,0.011909,4520.90,59.50,True
57922,B16/S0456,False,1.330044,0.003228,0,10,0.937833,0.020345,0.254433,0.009157,0.289097,0.009031,5086.40,65.40,True
57955,B0156/S0456,False,1.118654,0.004625,0,10,0.818188,0.288002,0.273031,0.096050,0.330067,0.116381,5507.30,57.20,True
58193,B0468/S0456,False,1.373520,0.010713,0,10,0.942922,0.017561,0.313584,0.005071,0.352646,0.012186,6267.40,66.10,True
58230,B124568/S0456,False,1.217699,0.002441,0,10,0.948779,0.015685,0.301993,0.007100,0.335351,0.008364,6050.50,66.10,True
58754,B178/S1456,False,1.290279,0.002065,0,10,0.846390,0.297926,0.244410,0.086146,0.276216,0.097523,4919.60,59.50,True
58766,B12378/S1456,False,1.304714,0.001819,0,10,0.892346,0.022540,0.281586,0.008788,0.353356,0.014914,5645.90,62.10,True
58842,B134678/S1456,False,1.406659,0.002293,0,10,0.961698,0.018606,0.327310,0.008666,0.353888,0.011989,6523.40,67.30,True
58854,B125678/S1456,False,1.212001,0.003421,0,10,0.936460,0.024284,0.307177,0.011879,0.350327,0.017662,6127.40,65.30,True
58909,B0234/S01456,False,1.108767,0.018321,0,10,0.543817,0.044262,0.041205,0.011540,0.136450,0.033964,717.00,36.80,True
59052,B2357/S01456,False,1.618130,0.002286,0,10,0.992620,0.009633,0.378215,0.008753,0.383807,0.006222,7560.00,69.40,True
59332,B2678/S01456,False,1.521978,0.002362,0,10,0.968825,0.008664,0.342738,0.014124,0.364887,0.011636,6876.80,67.80,True
59361,B05678/S01456,False,1.212333,0.174099,0,10,0.197814,0.035621,0.004367,0.001226,0.107946,0.032206,66.60,12.20,True
59384,B345678/S01456,False,0.962258,0.005982,0,10,0.823165,0.033617,0.210884,0.017225,0.310472,0.022925,4239.80,57.80,True
59426,B15/S2456,False,1.530855,0.005439,0,10,0.965266,0.019299,0.346812,0.009752,0.372183,0.010993,6990.50,67.60,True
59474,B146/S2456,False,1.604655,0.003319,0,10,0.994608,0.008799,0.383069,0.008049,0.387203,0.006419,7666.50,69.60,True
59478,B1246/S2456,False,1.586049,0.005048,0,10,0.995854,0.006960,0.367317,0.008898,0.370353,0.007790,7328.10,69.70,True
59658,B138/S2456,False,1.716646,0.003995,0,10,0.962114,0.011250,0.331155,0.013836,0.357641,0.016259,6629.30,67.30,True
59716,B268/S2456,False,1.559262,0.002543,0,10,0.987739,0.006845,0.376913,0.009709,0.386203,0.006422,7526.90,69.20,True
59722,B1368/S2456,False,1.684036,0.007344,0,10,0.990686,0.013528,0.388463,0.006997,0.395902,0.011414,7818.40,69.40,True
59740,B23468/S2456,False,1.491266,0.003330,0,10,0.985149,0.006619,0.349986,0.007535,0.360565,0.008028,6965.00,69.00,True
59825,B04578/S2456,False,1.395558,0.003360,0,10,0.961587,0.012695,0.335641,0.007251,0.362836,0.008173,6707.00,67.40,True
59934,B1234/S02456,False,1.164453,0.025363,0,10,0.464335,0.132045,0.027327,0.012835,0.123070,0.056540,449.40,29.70,True
60036,B27/S02456,False,1.566449,0.001531,0,10,0.984684,0.009616,0.364208,0.011592,0.375459,0.007530,7299.70,69.00,True
60137,B03567/S02456,False,1.437542,0.008322,0,10,0.959301,0.013953,0.329460,0.009673,0.357915,0.011881,6582.50,67.10,True
60258,B1568/S02456,False,1.450484,0.013130,0,10,0.965922,0.014970,0.351552,0.011890,0.376538,0.005542,7026.60,67.50,True
60286,B1234568/S02456,False,1.097794,0.017181,0,10,0.751581,0.034851,0.128738,0.014063,0.227493,0.025265,2527.70,52.10,True
60332,B23578/S02456,False,1.624103,0.003001,0,10,0.990648,0.009350,0.362525,0.005457,0.369421,0.007744,7248.60,69.30,True
60352,B678/S02456,False,1.525812,0.014731,0,10,0.084401,0.053995,0.000482,0.000496,0.044320,0.024474,7.40,5.20,False
60432,B4/S12456,False,1.280558,0.069607,0,10,0.569446,0.071642,0.013074,0.003456,0.039064,0.009682,166.70,34.60,True
60446,B1234/S12456,False,1.152083,0.021749,0,10,0.554729,0.079885,0.038201,0.005749,0.128458,0.038860,622.50,35.70,True
60680,B38/S12456,False,1.608894,0.005683,0,10,0.940996,0.028497,0.314064,0.013508,0.354529,0.012384,6328.60,66.20,True
60752,B468/S12456,False,1.506996,0.006277,0,10,0.927638,0.030031,0.096836,0.012365,0.111791,0.015130,1220.70,61.70,True
60772,B2568/S12456,False,1.386586,0.003362,0,10,0.970820,0.013778,0.349979,0.011802,0.371156,0.009891,7013.00,68.00,True
60861,B0234578/S12456,False,1.366009,0.003678,0,10,0.938650,0.016629,0.288718,0.004455,0.327582,0.010385,5812.10,65.80,True
60998,B126/S012456,False,1.333711,0.002390,0,10,0.934408,0.011109,0.314088,0.009323,0.359560,0.015074,6299.70,65.10,True
61198,B1238/S012456,False,1.291120,0.002098,0,10,0.854598,0.021785,0.245166,0.011891,0.335042,0.015682,4975.70,59.90,True
61261,B02368/S012456,False,1.509869,0.001310,0,10,0.974366,0.013107,0.353401,0.007820,0.372186,0.008009,7084.00,68.10,True
61386,B13678/S012456,False,1.570760,0.005630,0,10,0.975523,0.013985,0.362742,0.008871,0.381113,0.010011,7267.30,68.30,True
61404,B234678/S012456,False,1.334946,0.003057,0,10,0.946617,0.019197,0.296006,0.009873,0.330264,0.013764,5907.90,66.40,True
61412,B25678/S012456,False,1.322649,0.003816,0,10,0.847830,0.298377,0.286876,0.101255,0.323150,0.114290,5744.30,59.40,True
61437,B02345678/S012456,False,1.021854,0.008907,0,10,0.678138,0.238886,0.128063,0.045830,0.224337,0.079273,2553.70,47.10,True
61452,B23/S3456,False,1.056839,0.038369,0,10,0.029979,0.019453,0.000368,0.000282,0.320535,0.260031,5.50,1.80,False
61506,B16/S3456,False,1.381421,0.004144,0,10,0.270243,0.109446,0.009277,0.004882,0.135288,0.066267,141.80,16.80,True
61620,B2457/S3456,False,1.406600,0.002017,0,10,0.970965,0.014121,0.323680,0.006407,0.343358,0.010931,6471.60,67.80,True
61717,B0248/S3456,False,1.264325,0.124343,0,10,0.095381,0.045746,0.001389,0.000655,0.156684,0.074537,21.40,5.90,False
61721,B0348/S3456,False,1.116862,0.026780,0,10,0.087647,0.043417,0.001335,0.000738,0.166236,0.102468,20.80,5.40,False
61736,B358/S3456,False,1.380790,0.089780,0,10,0.654515,0.053413,0.062662,0.010188,0.145235,0.018685,1093.20,43.80,True
61986,B15/S03456,False,1.483098,0.032851,0,10,0.174434,0.059237,0.004023,0.001787,0.130319,0.054392,61.70,10.70,True
62192,B4567/S03456,False,0.862830,0.033403,0,10,0.708059,0.251010,0.175685,0.063031,0.283121,0.101118,3578.90,49.50,True
62198,B124567/S03456,False,1.150287,0.009538,0,10,0.716082,0.377992,0.201989,0.106989,0.251972,0.133784,4035.70,49.90,True
62212,B28/S03456,False,1.260290,0.038340,0,10,0.106361,0.055823,0.001662,0.001071,0.202907,0.283545,26.20,6.60,True
62578,B1456/S13456,False,1.065161,0.004854,0,10,0.889186,0.028120,0.255730,0.012772,0.323305,0.018639,5160.30,62.20,True
62589,B023456/S13456,False,1.000753,0.013580,0,10,0.705433,0.251004,0.132736,0.047901,0.215755,0.077475,2651.50,48.70,True
62710,B124567/S13456,False,1.141846,0.010177,0,10,0.783994,0.276084,0.224276,0.079285,0.295089,0.104444,4527.80,54.90,True
62756,B258/S13456,False,1.409846,0.138797,0,10,0.659278,0.055757,0.059870,0.010931,0.137538,0.024407,1080.50,44.40,True
62830,B123568/S13456,False,1.251830,0.002152,0,10,0.940885,0.024455,0.288589,0.008050,0.326141,0.015989,5801.70,65.70,True
62888,B3578/S13456,False,1.483431,0.002226,0,10,0.964986,0.013698,0.326437,0.005417,0.350467,0.007469,6546.40,67.60,True
62889,B03578/S13456,False,1.497671,0.001738,0,10,0.960669,0.016414,0.323755,0.007085,0.350682,0.007648,6473.60,67.40,True
63014,B125/S013456,False,1.465522,0.020163,0,10,0.128224,0.034600,0.002582,0.000918,0.143385,0.049185,39.60,7.90,True
63043,B016/S013456,False,1.382121,0.006131,0,10,0.227995,0.093483,0.006428,0.003645,0.109644,0.023869,99.30,14.00,True
63110,B127/S013456,False,1.292731,0.048845,0,10,0.197344,0.066608,0.003753,0.001875,0.099135,0.048429,57.70,12.30,True
63210,B13567/S013456,False,1.303068,0.011074,0,10,0.915631,0.029372,0.285908,0.008069,0.341092,0.014609,5759.10,63.80,True
63229,B0234567/S013456,False,1.005610,0.017046,0,10,0.734569,0.041034,0.142597,0.019430,0.261559,0.014215,2921.80,51.60,True
63296,B68/S013456,False,1.385654,0.000595,0,10,0.077908,0.052899,0.001017,0.000894,0.119603,0.086107,15.60,4.80,False
63374,B12378/S013456,False,1.081623,0.017480,0,10,0.535560,0.052000,0.041426,0.011755,0.145861,0.045857,752.10,37.60,True
63422,B1234578/S013456,False,1.084033,0.005501,0,10,0.786867,0.033814,0.187259,0.013586,0.301457,0.017920,3769.10,55.10,True
63517,B0234/S23456,False,1.171929,0.081993,0,10,0.058431,0.020531,0.000616,0.000397,0.143624,0.071747,9.50,3.60,False
63662,B12357/S23456,False,1.369799,0.001502,0,10,0.940165,0.021113,0.289201,0.008005,0.327109,0.011142,5797.20,65.80,True
63664,B457/S23456,False,1.172120,0.005173,0,10,0.797737,0.281114,0.224624,0.079913,0.285621,0.101905,4546.90,55.90,True
63812,B268/S23456,False,1.380192,0.002396,0,10,0.300034,0.077216,0.010395,0.004155,0.111208,0.031968,163.00,18.60,True
63836,B23468/S23456,False,1.219803,0.005719,0,10,0.908949,0.031630,0.272017,0.013515,0.328909,0.011952,5451.40,63.90,True
63837,B023468/S23456,False,1.259672,0.002452,0,10,0.938733,0.019429,0.283611,0.007082,0.321823,0.012758,5686.00,65.60,True
63920,B4578/S23456,False,1.159168,0.006644,0,10,0.881993,0.023310,0.250923,0.010947,0.322176,0.015117,5028.50,61.80,True
63926,B124578/S23456,False,1.323256,0.002087,0,10,0.938123,0.018444,0.291001,0.010409,0.330313,0.007189,5801.40,65.80,True
64174,B12357/S023456,False,1.378165,0.017031,0,10,0.941441,0.022592,0.288003,0.010197,0.324794,0.010671,5797.40,65.90,True
64198,B1267/S023456,False,1.384009,0.002140,0,10,0.257899,0.106607,0.007925,0.004534,0.090686,0.038689,119.60,15.90,True
64218,B13467/S023456,False,1.296006,0.004420,0,10,0.939189,0.012841,0.292003,0.005145,0.330870,0.009797,5845.90,65.60,True
64252,B234567/S023456,False,0.688578,0.018029,0,10,0.154564,0.325890,0.033530,0.071113,0.056087,0.119409,692.40,10.80,True
64265,B038/S023456,False,1.365303,0.161207,0,10,0.014608,0.011976,0.000176,0.000157,0.481333,0.368517,2.70,0.90,False
64284,B2348/S023456,False,1.156096,0.043872,0,10,0.072276,0.036409,0.000903,0.000448,0.129352,0.070077,13.90,4.50,False
64286,B12348/S023456,False,1.151291,0.063442,0,10,0.081620,0.028228,0.001154,0.000557,0.148824,0.046064,18.00,5.10,False
64296,B358/S023456,False,1.567270,0.108647,0,10,0.195630,0.027091,0.004531,0.001307,0.116342,0.049126,69.20,12.10,True
64518,B12/S123456,False,0.693147,0.000000,0,10,0.008115,0.008554,0.000117,0.000080,0.644444,0.387741,1.80,0.50,False
64565,B0245/S123456,False,1.214397,0.035986,0,10,0.106163,0.054387,0.001728,0.001149,0.111226,0.051010,26.50,6.50,True
64648,B37/S123456,False,1.354685,0.178070,0,10,0.067044,0.063640,0.000728,0.000704,0.302004,0.302849,11.40,4.20,False
64680,B357/S123456,False,1.424253,0.002103,0,10,0.947641,0.019570,0.304168,0.008057,0.338595,0.010036,6088.80,66.30,True
64814,B12358/S123456,False,1.422953,0.115146,0,10,0.146841,0.033796,0.002651,0.001049,0.114001,0.038052,40.50,9.00,True
64832,B68/S123456,False,1.382065,0.008091,0,10,0.048305,0.040959,0.000638,0.000638,0.399442,0.416040,9.60,3.00,False
64980,B24678/S123456,False,1.366964,0.012210,0,10,0.914845,0.025002,0.282582,0.010007,0.337377,0.011866,5668.40,64.10,True
65022,B12345678/S123456,False,0.875838,0.089122,0,10,0.124758,0.263022,0.016145,0.034038,0.041216,0.086917,296.50,8.10,True
65330,B1458/S0123456,False,1.156315,0.023579,0,10,0.257865,0.044393,0.007506,0.002344,0.117726,0.060579,114.50,15.90,True
65497,B034678/S0123456,False,1.202858,0.002394,0,10,0.906604,0.024970,0.268777,0.011039,0.326720,0.012446,5367.20,63.50,True
65713,B0457/S7,False,1.069630,0.004476,0,10,0.688811,0.243385,0.130231,0.046334,0.221917,0.079970,2654.10,48.00,True
65741,B02367/S7,False,1.213070,0.001997,0,10,0.877931,0.021131,0.250856,0.007705,0.325243,0.017314,5064.90,61.20,True
66330,B1348/S07,False,1.359694,0.001369,0,10,0.905048,0.022661,0.283146,0.011379,0.345181,0.008702,5684.30,63.30,True
66492,B234578/S07,False,0.913878,0.044031,0,10,0.275525,0.068805,0.008487,0.003726,0.100833,0.024511,134.50,17.10,True
66541,B0235678/S07,False,1.298333,0.002890,0,10,0.879018,0.022746,0.260088,0.008906,0.336042,0.009264,5212.20,61.60,True
66633,B036/S17,False,1.586664,0.001150,0,10,0.986957,0.012085,0.327219,0.008846,0.335919,0.009326,6532.40,69.00,True
66713,B0347/S17,False,1.327264,0.002164,0,10,0.925670,0.020280,0.293503,0.006322,0.342477,0.014822,5854.90,64.90,True
66741,B02457/S17,False,1.607063,0.002356,0,10,0.974516,0.016655,0.358761,0.010411,0.377779,0.012471,7170.60,67.90,True
66906,B13468/S17,False,1.498647,0.002716,0,10,0.960389,0.015925,0.342199,0.009032,0.370829,0.007610,6851.70,67.20,True
66922,B13568/S17,False,1.729545,0.001468,0,10,0.998377,0.005133,0.409263,0.006042,0.410576,0.004505,8125.40,69.90,True
67216,B47/S017,False,0.931096,0.122955,0,10,0.025969,0.019052,0.000196,0.000141,0.155652,0.093317,3.00,1.60,False
67370,B1358/S017,False,1.742555,0.001247,0,10,0.998377,0.005133,0.401099,0.007575,0.402386,0.006527,8001.80,69.90,True
67390,B123458/S017,False,1.061777,0.099583,0,10,0.369142,0.090425,0.016630,0.007460,0.116705,0.028877,284.90,23.90,True
67436,B23568/S017,False,1.436370,0.002684,0,10,0.943045,0.008075,0.324253,0.008367,0.364370,0.011250,6478.00,65.70,True
67541,B024678/S017,False,1.764615,0.001546,0,10,0.996585,0.007211,0.404407,0.006951,0.407150,0.004356,8119.00,69.70,True
67557,B025678/S017,False,1.506195,0.002341,0,10,0.968126,0.021925,0.335166,0.010355,0.357510,0.007618,6723.70,67.70,True
67636,B245/S27,False,1.615955,0.001646,0,10,0.986321,0.009390,0.392370,0.006253,0.403386,0.011680,7832.90,69.10,True
67878,B1258/S27,False,1.393541,0.002079,0,10,0.964749,0.016424,0.337708,0.004866,0.362891,0.012549,6747.20,67.70,True
67942,B12568/S27,False,1.366141,0.001227,0,10,0.960451,0.017259,0.336764,0.006969,0.365004,0.008492,6747.60,67.10,True
